Date,Open,High,Low,Close,Adj Close,Volume
1972-10-31,0.020426,0.020996,0.020426,0.020996,0.011432,2150400
1972-11-01,0.021240,0.021973,0.021240,0.021973,0.011964,6758400
1972-11-02,0.022135,0.022380,0.022135,0.022135,0.012052,2150400
1972-11-03,0.022054,0.022054,0.021973,0.022054,0.012008,4300800
1972-11-06,0.022054,0.022054,0.022054,0.022054,0.012008,460800
1972-11-08,0.022135,0.022380,0.022135,0.022298,0.012141,2150400
1972-11-09,0.022298,0.022298,0.022135,0.022298,0.012141,2457600
1972-11-10,0.022298,0.022298,0.022298,0.022298,0.012141,0
1972-11-13,0.022217,0.022217,0.022054,0.022217,0.012097,1228800
1972-11-14,0.022135,0.022135,0.021973,0.021973,0.011964,460800
1972-11-15,0.021973,0.022054,0.021810,0.021891,0.011919,1689600
1972-11-16,0.021891,0.021973,0.021810,0.021973,0.011964,1843200
1972-11-17,0.021973,0.022135,0.021891,0.021891,0.011919,4147200
1972-11-20,0.021891,0.021973,0.021810,0.021810,0.011875,460800
1972-11-21,0.021810,0.022298,0.021647,0.022298,0.012141,1689600
1972-11-22,0.022298,0.022542,0.022298,0.022298,0.012141,1382400
1972-11-24,0.022298,0.022380,0.022217,0.022217,0.012097,1075200
1972-11-27,0.022217,0.022786,0.022135,0.022786,0.012407,18739200
1972-11-28,0.022624,0.022624,0.022135,0.022135,0.012052,10444800
1972-11-29,0.021973,0.021973,0.021159,0.021159,0.011521,10752000
1972-11-30,0.020996,0.020996,0.020915,0.020996,0.011432,614400
1972-12-01,0.021077,0.021322,0.021077,0.021322,0.011609,4454400
1972-12-04,0.021484,0.022135,0.021484,0.022135,0.012052,2918400
1972-12-05,0.022461,0.022461,0.022461,0.022461,0.012230,3993600
1972-12-06,0.022461,0.022461,0.022380,0.022461,0.012230,1228800
1972-12-07,0.022461,0.022461,0.022298,0.022298,0.012141,1996800
1972-12-08,0.022298,0.022298,0.021973,0.021973,0.011964,29337600
1972-12-11,0.022135,0.022217,0.022135,0.022217,0.012097,1075200
1972-12-12,0.022054,0.022054,0.021973,0.021973,0.011964,614400
1972-12-13,0.022054,0.022135,0.022054,0.022135,0.012052,307200
1972-12-14,0.022217,0.022298,0.022217,0.022217,0.012097,4915200
1972-12-15,0.022298,0.022461,0.022298,0.022380,0.012186,4608000
1972-12-18,0.022380,0.022380,0.022217,0.022298,0.012141,4608000
1972-12-19,0.022298,0.022380,0.022217,0.022380,0.012186,460800
1972-12-20,0.022380,0.022461,0.020996,0.022461,0.012230,614400
1972-12-21,0.022380,0.022380,0.022217,0.022298,0.012141,27187200
1972-12-22,0.022298,0.022461,0.022217,0.022461,0.012230,3686400
1972-12-26,0.022461,0.022705,0.022135,0.022135,0.012052,1843200
1972-12-27,0.022135,0.022298,0.021973,0.022298,0.012141,2304000
1972-12-29,0.022298,0.022461,0.022135,0.022461,0.012230,921600
1973-01-02,0.022542,0.022705,0.022542,0.022542,0.012274,1382400
1973-01-03,0.022461,0.022461,0.022380,0.022461,0.012230,2304000
1973-01-04,0.022461,0.022705,0.022380,0.022380,0.012186,5222400
1973-01-05,0.022380,0.022380,0.022217,0.022298,0.012141,4761600
1973-01-08,0.022298,0.022298,0.022135,0.022217,0.012097,1996800
1973-01-09,0.022135,0.022135,0.021647,0.021810,0.011875,10752000
1973-01-10,0.021810,0.021810,0.021240,0.021240,0.011565,3840000
1973-01-11,0.021484,0.021810,0.021484,0.021729,0.011831,3993600
1973-01-12,0.021729,0.021973,0.021647,0.021647,0.011786,5836800
1973-01-15,0.021484,0.021484,0.021403,0.021403,0.011654,1075200
1973-01-16,0.021403,0.021810,0.021322,0.021810,0.011875,10444800
1973-01-17,0.021810,0.022054,0.021729,0.021891,0.011919,1996800
1973-01-18,0.021891,0.021891,0.021891,0.021891,0.011919,0
1973-01-19,0.021729,0.021729,0.021484,0.021484,0.011698,1843200
1973-01-22,0.021403,0.021403,0.021240,0.021240,0.011565,921600
1973-01-23,0.021240,0.021322,0.020508,0.020508,0.011166,4608000
1973-01-24,0.020671,0.021077,0.020671,0.020833,0.011343,4761600
1973-01-26,0.020671,0.020671,0.020345,0.020671,0.011255,3379200
1973-01-29,0.020508,0.020508,0.019938,0.019938,0.010856,2918400
1973-01-30,0.019775,0.019775,0.019531,0.019613,0.010679,3840000
1973-01-31,0.019531,0.019531,0.019287,0.019287,0.010501,1536000
1973-02-01,0.019450,0.019938,0.019450,0.019694,0.010723,9369600
1973-02-02,0.019694,0.019938,0.019613,0.019694,0.010723,7680000
1973-02-05,0.019694,0.019694,0.019694,0.019694,0.010723,307200
1973-02-06,0.019694,0.019775,0.019613,0.019613,0.010679,3532800
1973-02-07,0.019694,0.019857,0.019694,0.019857,0.010812,9984000
1973-02-08,0.019857,0.019857,0.019531,0.019531,0.010634,2611200
1973-02-09,0.019531,0.019531,0.019368,0.019531,0.010634,3072000
1973-02-12,0.019531,0.020182,0.019531,0.020182,0.010989,6758400
1973-02-13,0.020182,0.020264,0.020101,0.020182,0.010989,2457600
1973-02-14,0.020182,0.020182,0.020020,0.020182,0.010989,3072000
1973-02-15,0.020345,0.020508,0.020345,0.020508,0.011166,2918400
1973-02-16,0.020833,0.021159,0.020833,0.020996,0.011432,3993600
1973-02-20,0.021159,0.021322,0.021159,0.021322,0.011609,17510400
1973-02-21,0.021322,0.021322,0.021240,0.021240,0.011565,3993600
1973-02-22,0.021240,0.021240,0.020671,0.020671,0.011255,40857600
1973-02-23,0.020671,0.020833,0.020589,0.020752,0.011299,6451200
1973-02-26,0.020671,0.020671,0.020589,0.020589,0.011210,2457600
1973-02-27,0.020589,0.020589,0.020426,0.020426,0.011122,4300800
1973-02-28,0.020182,0.020182,0.020101,0.020182,0.010989,7680000
1973-03-01,0.020020,0.020020,0.020020,0.020020,0.010901,307200
1973-03-02,0.019938,0.019938,0.019775,0.019857,0.010812,7833600
1973-03-05,0.019857,0.019857,0.019368,0.019368,0.010546,25036800
1973-03-06,0.019368,0.019450,0.018392,0.018473,0.010058,17971200
1973-03-07,0.018229,0.018229,0.017090,0.017985,0.009793,15360000
1973-03-08,0.018392,0.019368,0.018392,0.018880,0.010280,9830400
1973-03-09,0.018880,0.018880,0.018392,0.018636,0.010147,7680000
1973-03-12,0.018717,0.018880,0.018717,0.018717,0.010191,1689600
1973-03-13,0.018555,0.018555,0.018148,0.018148,0.009881,4454400
1973-03-14,0.018148,0.018717,0.018148,0.018555,0.010103,5376000
1973-03-15,0.018555,0.018962,0.018229,0.018229,0.009925,2150400
1973-03-16,0.018066,0.018066,0.017660,0.018066,0.009837,3379200
1973-03-19,0.017904,0.017904,0.017660,0.017660,0.009616,1536000
1973-03-20,0.017578,0.017578,0.017253,0.017253,0.009394,460800
1973-03-21,0.017253,0.017253,0.016927,0.016927,0.009216,6604800
1973-03-22,0.016439,0.016439,0.014079,0.014079,0.007666,12902400
1973-03-23,0.014079,0.014323,0.013997,0.014242,0.007755,16588800
1973-03-26,0.014242,0.014404,0.014242,0.014323,0.007799,4147200
1973-03-27,0.014323,0.014893,0.014242,0.014893,0.008109,14592000
1973-03-28,0.014811,0.014811,0.014648,0.014648,0.007976,2611200
1973-03-29,0.014730,0.014730,0.014730,0.014730,0.008020,153600
1973-03-30,0.014811,0.014893,0.014811,0.014811,0.008064,4147200
1973-04-02,0.014811,0.014893,0.014648,0.014893,0.008109,4608000
1973-04-03,0.014893,0.014893,0.014893,0.014893,0.008109,460800
1973-04-04,0.014893,0.014893,0.014730,0.014893,0.008109,1536000
1973-04-05,0.014567,0.014567,0.014160,0.014160,0.007710,4300800
1973-04-06,0.014160,0.014160,0.014160,0.014160,0.007710,460800
1973-04-09,0.014160,0.014160,0.014160,0.014160,0.007710,153600
1973-04-10,0.014160,0.014323,0.014160,0.014242,0.007755,3993600
1973-04-11,0.014242,0.014323,0.014079,0.014160,0.007710,1382400
1973-04-12,0.014160,0.014160,0.014160,0.014160,0.007710,460800
1973-04-13,0.014160,0.014160,0.014079,0.014160,0.007710,921600
1973-04-16,0.013997,0.013997,0.013835,0.013916,0.007577,2764800
1973-04-17,0.013916,0.013916,0.013916,0.013916,0.007577,0
1973-04-18,0.013835,0.013835,0.013753,0.013835,0.007533,2304000
1973-04-19,0.013835,0.014242,0.013835,0.014242,0.007755,2150400
1973-04-23,0.014323,0.014648,0.014323,0.014648,0.007976,8601600
1973-04-24,0.014893,0.015055,0.014893,0.015055,0.008197,2150400
1973-04-25,0.015055,0.015137,0.015055,0.015055,0.008197,4300800
1973-04-26,0.015055,0.015055,0.014974,0.014974,0.008153,8601600
1973-04-27,0.014974,0.015055,0.014648,0.014648,0.007976,3379200
1973-04-30,0.014567,0.014567,0.014567,0.014567,0.007932,1536000
1973-05-01,0.014486,0.014486,0.014486,0.014486,0.007887,768000
1973-05-02,0.014404,0.014404,0.014404,0.014404,0.007843,153600
1973-05-03,0.014404,0.014404,0.014323,0.014404,0.007843,614400
1973-05-04,0.014567,0.014648,0.014567,0.014648,0.007976,3532800
1973-05-07,0.014486,0.014486,0.014486,0.014486,0.007887,153600
1973-05-08,0.014486,0.014486,0.014486,0.014486,0.007887,0
1973-05-09,0.014567,0.014730,0.014567,0.014648,0.007976,1382400
1973-05-10,0.014648,0.014648,0.014648,0.014648,0.007976,1228800
1973-05-11,0.014486,0.014486,0.014486,0.014486,0.007887,307200
1973-05-14,0.014242,0.014242,0.013835,0.013916,0.007577,9216000
1973-05-15,0.013835,0.013835,0.013835,0.013835,0.007533,2304000
1973-05-16,0.013835,0.013835,0.013835,0.013835,0.007533,0
1973-05-17,0.013997,0.014079,0.013997,0.013997,0.007621,5529600
1973-05-18,0.014079,0.014079,0.014079,0.014079,0.007666,614400
1973-05-21,0.013997,0.013997,0.013916,0.013916,0.007577,3686400
1973-05-22,0.013916,0.013997,0.013672,0.013916,0.007577,5990400
1973-05-23,0.013753,0.013753,0.013672,0.013672,0.007444,1536000
1973-05-24,0.013672,0.013753,0.013428,0.013509,0.007355,5376000
1973-05-25,0.013672,0.013997,0.013672,0.013997,0.007621,10905600
1973-05-29,0.014160,0.014730,0.014160,0.014730,0.008020,1843200
1973-05-30,0.014567,0.014567,0.014323,0.014323,0.007799,460800
1973-05-31,0.014323,0.014323,0.014160,0.014323,0.007799,614400
1973-06-01,0.014323,0.014323,0.014323,0.014323,0.007799,0
1973-06-04,0.014323,0.014323,0.014323,0.014323,0.007799,0
1973-06-05,0.014160,0.014160,0.014160,0.014160,0.007710,153600
1973-06-06,0.013997,0.013997,0.012451,0.013021,0.007090,11827200
1973-06-07,0.013021,0.013021,0.012858,0.012939,0.007045,4454400
1973-06-08,0.012939,0.012939,0.012939,0.012939,0.007045,153600
1973-06-11,0.012939,0.012939,0.012777,0.012777,0.006957,307200
1973-06-12,0.012695,0.012695,0.012207,0.012207,0.006647,3686400
1973-06-13,0.012044,0.012044,0.011393,0.011393,0.006203,149913600
1973-06-14,0.011230,0.011230,0.009766,0.010010,0.005450,7372800
1973-06-15,0.010010,0.010091,0.009766,0.009766,0.005317,4300800
1973-06-18,0.009847,0.009847,0.009847,0.009847,0.005362,3379200
1973-06-19,0.009847,0.010173,0.009766,0.010173,0.005539,2764800
1973-06-20,0.010335,0.011393,0.010335,0.011230,0.006115,4761600
1973-06-21,0.011230,0.011393,0.011068,0.011393,0.006203,4300800
1973-06-22,0.011393,0.011556,0.011149,0.011149,0.006070,1843200
1973-06-25,0.011068,0.011068,0.010742,0.010742,0.005849,768000
1973-06-26,0.010579,0.010579,0.009603,0.009603,0.005229,51916800
1973-06-27,0.009603,0.009847,0.009603,0.009847,0.005362,5222400
1973-06-28,0.009847,0.010091,0.009766,0.009766,0.005317,2304000
1973-06-29,0.009766,0.009847,0.009766,0.009847,0.005362,3532800
1973-07-02,0.009847,0.010173,0.009847,0.010173,0.005539,3993600
1973-07-03,0.010335,0.010498,0.010335,0.010498,0.005716,1843200
1973-07-05,0.010498,0.010498,0.010498,0.010498,0.005716,0
1973-07-06,0.010498,0.010498,0.010335,0.010498,0.005716,1536000
1973-07-09,0.010498,0.010498,0.010173,0.010173,0.005539,2764800
1973-07-10,0.010091,0.010091,0.010010,0.010091,0.005494,460800
1973-07-11,0.010010,0.010010,0.009847,0.009928,0.005406,1228800
1973-07-12,0.009766,0.009766,0.009603,0.009766,0.005317,5836800
1973-07-13,0.009766,0.009766,0.009766,0.009766,0.005317,2918400
1973-07-16,0.009928,0.010905,0.009928,0.010905,0.005938,2611200
1973-07-17,0.010986,0.011068,0.010986,0.011068,0.006026,921600
1973-07-18,0.011149,0.011719,0.011149,0.011719,0.006381,2611200
1973-07-19,0.011882,0.012370,0.011882,0.012370,0.006735,1228800
1973-07-20,0.012614,0.013184,0.012614,0.013184,0.007178,4300800
1973-07-23,0.013184,0.013916,0.013102,0.013916,0.007577,4915200
1973-07-24,0.013997,0.016195,0.013997,0.015625,0.008508,8448000
1973-07-25,0.015706,0.016764,0.015706,0.016764,0.009128,8140800
1973-07-26,0.016764,0.017171,0.016113,0.016113,0.008773,4761600
1973-07-27,0.015869,0.015869,0.014404,0.014567,0.007932,5836800
1973-07-30,0.014730,0.015137,0.014730,0.015137,0.008242,768000
1973-07-31,0.015137,0.015625,0.015137,0.015625,0.008508,3686400
1973-08-01,0.015625,0.015625,0.014811,0.014811,0.008064,3686400
1973-08-02,0.014567,0.014567,0.014323,0.014567,0.007932,3379200
1973-08-03,0.014404,0.014404,0.014404,0.014404,0.007843,1689600
1973-08-06,0.014404,0.014567,0.014323,0.014323,0.007799,1996800
1973-08-07,0.014323,0.014323,0.013997,0.014160,0.007710,1228800
1973-08-08,0.013997,0.013997,0.013509,0.013509,0.007355,1689600
1973-08-09,0.013509,0.013835,0.013509,0.013672,0.007444,1843200
1973-08-10,0.013835,0.014160,0.013835,0.014079,0.007666,3993600
1973-08-13,0.014079,0.014079,0.014079,0.014079,0.007666,0
1973-08-14,0.013916,0.013916,0.013509,0.013509,0.007355,2764800
1973-08-15,0.013509,0.013509,0.013509,0.013509,0.007355,0
1973-08-16,0.013672,0.013672,0.013672,0.013672,0.007444,1382400
1973-08-17,0.013835,0.014160,0.013835,0.013997,0.007621,1996800
1973-08-20,0.013835,0.013835,0.013346,0.013346,0.007267,1536000
1973-08-21,0.013102,0.013102,0.012695,0.012939,0.007045,6144000
1973-08-22,0.012939,0.012939,0.012858,0.012939,0.007045,1075200
1973-08-23,0.013021,0.013021,0.013021,0.013021,0.007090,1228800
1973-08-24,0.013346,0.013916,0.013346,0.013672,0.007444,7372800
1973-08-27,0.013835,0.013916,0.013835,0.013916,0.007577,307200
1973-08-28,0.013997,0.014079,0.013997,0.013997,0.007621,1536000
1973-08-29,0.013997,0.014160,0.013997,0.013997,0.007621,2150400
1973-08-30,0.013916,0.013916,0.013590,0.013590,0.007400,1075200
1973-08-31,0.013590,0.013753,0.013590,0.013753,0.007488,1536000
1973-09-04,0.013916,0.014160,0.013916,0.014160,0.007710,1228800
1973-09-05,0.014160,0.014160,0.014160,0.014160,0.007710,0
1973-09-06,0.014160,0.014160,0.014160,0.014160,0.007710,1843200
1973-09-07,0.013997,0.013997,0.013997,0.013997,0.007621,7833600
1973-09-10,0.013997,0.013997,0.013997,0.013997,0.007621,0
1973-09-11,0.013997,0.014160,0.013509,0.013672,0.007444,9369600
1973-09-12,0.013509,0.013509,0.012695,0.012777,0.006957,3686400
1973-09-13,0.012614,0.012614,0.012614,0.012614,0.006868,153600
1973-09-14,0.012777,0.012777,0.012777,0.012777,0.006957,1382400
1973-09-17,0.012858,0.013021,0.012858,0.013021,0.007090,3686400
1973-09-18,0.013021,0.013672,0.013021,0.013672,0.007444,3993600
1973-09-19,0.013672,0.014486,0.013672,0.014486,0.007887,11366400
1973-09-20,0.014648,0.014974,0.014648,0.014974,0.008153,8140800
1973-09-21,0.014974,0.014974,0.014974,0.014974,0.008153,0
1973-09-24,0.014974,0.014974,0.014567,0.014567,0.007932,1689600
1973-09-25,0.014648,0.014648,0.014648,0.014648,0.007976,768000
1973-09-26,0.014648,0.014811,0.014404,0.014811,0.008064,3840000
1973-09-27,0.014811,0.014893,0.014486,0.014648,0.007976,7219200
1973-09-28,0.014648,0.014648,0.014648,0.014648,0.007976,0
1973-10-01,0.014567,0.014567,0.014404,0.014567,0.007932,921600
1973-10-02,0.014486,0.014486,0.014323,0.014404,0.007843,1075200
1973-10-03,0.014404,0.014486,0.014323,0.014486,0.007887,1382400
1973-10-04,0.014648,0.014648,0.014648,0.014648,0.007976,768000
1973-10-05,0.014730,0.014893,0.014730,0.014893,0.008109,2457600
1973-10-08,0.014893,0.014893,0.014811,0.014811,0.008064,921600
1973-10-09,0.014811,0.014811,0.014811,0.014811,0.008064,307200
1973-10-10,0.014811,0.014811,0.014730,0.014730,0.008020,2764800
1973-10-11,0.014730,0.014730,0.014648,0.014648,0.007976,1689600
1973-10-12,0.014811,0.015299,0.014811,0.015299,0.008330,3993600
1973-10-15,0.015299,0.015299,0.015299,0.015299,0.008330,307200
1973-10-16,0.015055,0.015055,0.014974,0.014974,0.008153,768000
1973-10-17,0.014974,0.014974,0.014974,0.014974,0.008153,0
1973-10-18,0.014974,0.015137,0.014974,0.014974,0.008153,1843200
1973-10-19,0.014974,0.015137,0.014974,0.014974,0.008153,1382400
1973-10-22,0.014811,0.014811,0.014811,0.014811,0.008064,921600
1973-10-23,0.015137,0.015137,0.015137,0.015137,0.008242,5376000
1973-10-24,0.015137,0.015137,0.015137,0.015137,0.008242,0
1973-10-25,0.015137,0.015137,0.014974,0.014974,0.008153,1075200
1973-10-26,0.014974,0.015137,0.014974,0.014974,0.008153,5529600
1973-10-29,0.015137,0.015299,0.015137,0.015299,0.008330,1843200
1973-10-30,0.015544,0.015625,0.015544,0.015625,0.008508,2918400
1973-10-31,0.015462,0.015462,0.015299,0.015299,0.008330,1536000
1973-11-01,0.015055,0.015055,0.014974,0.014974,0.008153,614400
1973-11-02,0.014811,0.014811,0.014811,0.014811,0.008064,153600
1973-11-05,0.014648,0.014648,0.014079,0.014079,0.007666,1689600
1973-11-06,0.014079,0.014160,0.013835,0.013835,0.007533,5068800
1973-11-07,0.013672,0.013672,0.013509,0.013590,0.007400,768000
1973-11-08,0.013590,0.013590,0.013509,0.013590,0.007400,4454400
1973-11-09,0.013590,0.013753,0.013265,0.013265,0.007223,1689600
1973-11-12,0.013265,0.013265,0.012858,0.012858,0.007001,4454400
1973-11-13,0.012695,0.012695,0.011963,0.012044,0.006558,2918400
1973-11-14,0.012044,0.012044,0.011882,0.012044,0.006558,1996800
1973-11-15,0.012044,0.012288,0.011882,0.012126,0.006602,6297600
1973-11-16,0.012126,0.012207,0.011963,0.012126,0.006602,2611200
1973-11-19,0.011963,0.011963,0.011475,0.011475,0.006248,1843200
1973-11-20,0.011312,0.011312,0.010417,0.010417,0.005672,4761600
1973-11-21,0.010335,0.010335,0.010173,0.010173,0.005539,18432000
1973-11-23,0.010173,0.010173,0.010173,0.010173,0.005539,12134400
1973-11-26,0.010173,0.010173,0.009277,0.009277,0.005051,6451200
1973-11-27,0.009277,0.009766,0.009115,0.009766,0.005317,35635200
1973-11-28,0.010091,0.010498,0.010091,0.010091,0.005494,9523200
1973-11-29,0.010091,0.010254,0.010091,0.010173,0.005539,1382400
1973-11-30,0.010091,0.010091,0.010091,0.010091,0.005494,307200
1973-12-03,0.010010,0.010010,0.009684,0.009684,0.005273,2150400
1973-12-04,0.009684,0.009766,0.009521,0.009603,0.005229,4454400
1973-12-05,0.009603,0.009603,0.009440,0.009440,0.005140,1689600
1973-12-06,0.009603,0.009684,0.009603,0.009684,0.005273,460800
1973-12-07,0.009684,0.009928,0.009684,0.009928,0.005406,11520000
1973-12-10,0.009928,0.009928,0.009766,0.009847,0.005362,6451200
1973-12-11,0.009847,0.009928,0.009684,0.009684,0.005273,2611200
1973-12-12,0.009603,0.009603,0.009440,0.009440,0.005140,1689600
1973-12-13,0.009440,0.009440,0.008708,0.008708,0.004741,6297600
1973-12-14,0.008708,0.008708,0.008464,0.008708,0.004741,3686400
1973-12-17,0.008708,0.008708,0.008382,0.008382,0.004564,1689600
1973-12-18,0.008382,0.008626,0.008138,0.008626,0.004697,14592000
1973-12-19,0.008626,0.008952,0.008545,0.008789,0.004785,9369600
1973-12-20,0.008789,0.008952,0.008545,0.008789,0.004785,6451200
1973-12-21,0.008789,0.008952,0.008626,0.008789,0.004785,2150400
1973-12-24,0.008789,0.008870,0.008708,0.008789,0.004785,9062400
1973-12-26,0.008789,0.009196,0.008789,0.008789,0.004785,10291200
1973-12-27,0.008789,0.008952,0.008708,0.008708,0.004741,6144000
1973-12-28,0.008708,0.008708,0.008138,0.008464,0.004609,9062400
1973-12-31,0.008464,0.008708,0.008138,0.008708,0.004741,8755200
1974-01-02,0.008870,0.008870,0.008870,0.008870,0.004830,153600
1974-01-03,0.009115,0.010254,0.009115,0.010254,0.005583,3993600
1974-01-04,0.010254,0.010417,0.009928,0.009928,0.005406,8140800
1974-01-07,0.009928,0.009928,0.009928,0.009928,0.005406,768000
1974-01-08,0.009928,0.010254,0.009928,0.010254,0.005583,2611200
1974-01-09,0.010091,0.010091,0.009928,0.009928,0.005406,1536000
1974-01-10,0.009928,0.009928,0.009928,0.009928,0.005406,153600
1974-01-11,0.009928,0.009928,0.009928,0.009928,0.005406,307200
1974-01-14,0.010091,0.010091,0.010091,0.010091,0.005494,153600
1974-01-15,0.010091,0.010091,0.009928,0.010091,0.005494,614400
1974-01-16,0.010091,0.010091,0.009928,0.010091,0.005494,1228800
1974-01-17,0.010091,0.010091,0.010091,0.010091,0.005494,0
1974-01-18,0.010254,0.010417,0.010254,0.010417,0.005672,1075200
1974-01-21,0.010254,0.010254,0.010173,0.010173,0.005539,921600
1974-01-22,0.010335,0.010905,0.010335,0.010905,0.005938,3840000
1974-01-23,0.010986,0.011475,0.010986,0.011475,0.006248,3686400
1974-01-24,0.011475,0.011475,0.011230,0.011475,0.006248,1689600
1974-01-25,0.011719,0.011719,0.011719,0.011719,0.006381,614400
1974-01-28,0.011719,0.011800,0.011719,0.011719,0.006381,460800
1974-01-29,0.011719,0.011882,0.011719,0.011719,0.006381,2150400
1974-01-30,0.011882,0.012207,0.011882,0.012044,0.006558,3532800
1974-01-31,0.012126,0.012370,0.012126,0.012370,0.006735,768000
1974-02-01,0.012207,0.012207,0.011719,0.011719,0.006381,1996800
1974-02-04,0.011230,0.011230,0.010986,0.011230,0.006115,6912000
1974-02-05,0.011230,0.011556,0.011149,0.011556,0.006292,2150400
1974-02-06,0.011556,0.011556,0.011556,0.011556,0.006292,0
1974-02-07,0.011556,0.011556,0.011556,0.011556,0.006292,153600
1974-02-08,0.010661,0.010661,0.010417,0.010417,0.005672,3840000
1974-02-11,0.010986,0.011230,0.010986,0.010986,0.005982,2150400
1974-02-12,0.010824,0.010824,0.009440,0.009521,0.005184,9216000
1974-02-13,0.009521,0.010417,0.009521,0.010417,0.005672,4454400
1974-02-14,0.010417,0.010417,0.010417,0.010417,0.005672,0
1974-02-15,0.010417,0.010579,0.010417,0.010579,0.005760,1382400
1974-02-19,0.010417,0.010417,0.010254,0.010335,0.005627,1382400
1974-02-20,0.010335,0.010335,0.010335,0.010335,0.005627,0
1974-02-21,0.010498,0.010579,0.010498,0.010579,0.005760,614400
1974-02-22,0.010579,0.010579,0.010498,0.010498,0.005716,1228800
1974-02-25,0.010661,0.011068,0.010661,0.011068,0.006026,1843200
1974-02-26,0.010905,0.010905,0.010905,0.010905,0.005938,460800
1974-02-27,0.010905,0.010905,0.010905,0.010905,0.005938,0
1974-02-28,0.010905,0.010905,0.010417,0.010905,0.005938,32563200
1974-03-01,0.010173,0.010173,0.010091,0.010091,0.005494,1075200
1974-03-04,0.010091,0.010091,0.010091,0.010091,0.005494,153600
1974-03-05,0.010173,0.010173,0.010173,0.010173,0.005539,921600
1974-03-06,0.010173,0.010254,0.010091,0.010254,0.005583,2764800
1974-03-07,0.010254,0.010335,0.010173,0.010254,0.005583,1843200
1974-03-08,0.010254,0.010498,0.009928,0.010498,0.005716,10598400
1974-03-11,0.010661,0.010905,0.010661,0.010905,0.005938,2764800
1974-03-12,0.010905,0.011068,0.010905,0.010905,0.005938,1843200
1974-03-13,0.010742,0.010742,0.010498,0.010498,0.005733,2457600
1974-03-14,0.010498,0.010824,0.010417,0.010417,0.005689,2150400
1974-03-15,0.010498,0.010498,0.010498,0.010498,0.005733,460800
